id,score,verdict,practice_size_guess,remote_signal,title,company,location,source,date_posted,url,reasons,description
a41bbf00f6e4,0,disqualified,large,n/a,Consumer Access Specialist PRN North Pinellas,AdventHealth North Pinellas,"Tarpon Springs, FL, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=e425131bb48fd30c,hard: hospital / large org — not small/mid practice ICP,"**Our promise to you:** Joining AdventHealth is about being part of something bigger. It’s about belonging to a community that believes in the wholeness of each person, and serves to uplift others in body, mind and spirit. AdventHealth is a place where you can thrive professionally, and grow spiritually, by Extending the Healing Ministry of Christ. Where you will be valued for who you are and the unique experiences you bring to our purpose\-minded team. All while understanding that **together** we are even better. **All the benefits and perks you need for you and your family:** * Benefits from"
ec9aa331196f,0,disqualified,large,n/a,Medical Billing Specialist,Certified Healthcare Billing,"Las Vegas, NV, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=6fed6c8957c7b386,hard: hospital / large org — not small/mid practice ICP,"\*Please only apply if you currently live near the office as the job is fully in person. 3281 N. Decatur Blvd \#270Las Vegas Nv. 89130 **Company Overview:** Certified Healthcare Billing has been a fixture in the medical billing industry for almost two decades. The company was founded by a group of experienced medical billers who saw a need for a billing company that could provide exceptional service to healthcare providers of all sizes. Over the years, Certified Healthcare Billing Services has grown steadily, building a reputation for its expertise, efficiency, and dedication to its clients. C"
9eddfdb7817c,0,disqualified,large,n/a,Clinic Services Specialist 2 - Medical Receptionist,Legacy Health,"Portland, OR, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=fe44b0e9c1cb144d,hard: hospital / large org — not small/mid practice ICP,"Overview: **Join Our Team as a Clinic Services Specialist!** *(Clinic receptionist / Patient Access Specialist)* **Your Impact Starts Here** \- Patients walk through our doors with questions, concerns, and sometimes a little hesitation. That is where you come in! As the welcoming face of our clinic, you will put patients at ease with your commitment to exceptional patient care. Our physicians and staff count on you to create a positive first impression — making you an essential part of the Legacy Health team. This is an opportunity to make a difference every day. **What You will Do** \- As a C"
d9499b145dfb,0,disqualified,large,n/a,Senior Revenue Cycle Specialist,Assisted Living Services Inc,"Cheshire, CT, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=080f4bc8e63ad72b,hard: hospital / large org — not small/mid practice ICP,"**Join Our Team** We are a privately owned, family\-operated home care company dedicated to helping individuals remain safe and independent in their homes. Our Finance team plays a critical role in supporting that mission by ensuring timely, accurate billing and collections that keep our operations running smoothly. As we continue to expand, we are seeking an experienced Senior Revenue CycleSpecialist to join our Finance team. This is an opportunity to become part of a stable, growing organization where your expertise will have a direct impact on our financial performance and our ability to pr"
d31b6bfc218e,0,disqualified,large,n/a,Patient Financial Services Customer Service Representative,Fairview Health Services,"Saint Paul, MN, US",indeed,2026-07-08,https://www.indeed.com/viewjob?jk=e4ac37a15b1e3fd4,hard: hospital / large org — not small/mid practice ICP,"Responsibilities/Job Description: Fairview is seeking a full\-time, benefit\-eligible **Patient Financial Services Customer Service Representative** to join our team. In this role, you will provide exceptional customer service by assisting patients with billing, payment, and insurance\-related inquiries while supporting a collaborative Revenue Cycle team. This position offers the opportunity to perform your work in a flexible virtual environment while collaborating closely with the Revenue Cycle team This position is responsible for providing Fairview patients with an understanding of the bill"
ac33b9493240,0,disqualified,large,n/a,Life Enrichment Coordinator,Sonida Senior Living,"Louisville, KY, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=95045b3c666ea46d,hard: hospital / large org — not small/mid practice ICP,"**Find your joy here, at The Ashton on Dorsey, a Sonida Senior Living community!** We offer a comprehensive benefit package to include competitive wage/salary, health and dental insurance, 401k with company match \& much more! The Ashton on Dorsey, a premier retirement community in Louisville, KY, provides quality care to residents in an assisted living and memory care community. **What we offer you:** * Flexible scheduling\*\* * Cutting edge technology to enhance the lives of our residents and make your job easier and more effective. * + SafelyYou \- AI video technology that detects and preve"
c62919188de1,0,disqualified,large,n/a,Admissions Coordinator,Saber Healthcare Group,"Altoona, PA, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=faf5eef4e42a1b7e,hard: hospital / large org — not small/mid practice ICP,"### **Join a team where compassion meets excellence in a skilled nursing facility \- we're dedicated to delivering heartfelt care and making a meaningful difference in every patient's life!** We’ve been recognized by Newsweek and Plant\-A Insights Group as one of America’s Most Admired Workplaces for 2026! **Advantages:** * **Flexible Pay Options** – Choose **On\-Demand Pay** and get paid **as soon as tomorrow** for work done today or opt for our **Weekly Pay** schedule! * **Positive, Family\-Like Atmosphere** – Work in a fun, supportive environment where teamwork and care go hand\-in\-hand. *"
acb35dec8d01,0,disqualified,n/a,n/a,Registered Nurse Navigator - Primary Care/Family Practice,Springfield Clinic,"Springfield, IL, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=5edd5c80c8b8c2ff,hard: clinical/licensed role,"**Job Description***The Registered Nurse Navigator in a primary care/family practice setting is responsible for coordinating patient\-centered care across the continuum, with a focus on prevention, chronic disease management, and population health. This role partners closely with primary care providers and collaborates with interdisciplinary teams to proactively manage patient panels, close care gaps, and improve health outcomes while enhancing the* *patient* *experience. The RN Navigator serves as a key advocate for patients and families while promoting population health initiatives and compl"
05b95091bf76,0,disqualified,unknown,on-site,"Customer Experience Coordinator - Eden Prairie, MN",VEG ER for Pets,"Eden Prairie, MN, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=3f18f407a5fdaae1,-30 in person; -20 health-system language in description; cap 55: weak medical context in title/company,"**ABOUT VEG** In 2014, VEG was born with a mission to help people and their pets when they need it most. This meant challenging the status quo and fixing everything that was wrong with the ER experience. Since then, we've expanded rapidly, with hospitals nationwide open 24/7, 365 days a year, and created a better emergency experience—not only for people and their pets, but also for everyone who works here—our VEGgies! At VEG we find a way to say yes to the career you want in veterinary emergency medicine. This means transforming how ER works, from our open\-concept hospitals, where you can han"
adcd4945649c,0,disqualified,large,n/a,Office Administrator & Program Coordinator,Essential HealthCare Solutions,"Clarksville, TN, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=f93dfcff6ca56340,hard: hospital / large org — not small/mid practice ICP,"**PATHWAYS TO WELLNESS** Position Description \| Clarksville, TN **Office Administrator \& Program Coordinator** **Location:** Clarksville, TN **Department:** Clinical Operations / Patient Services **Employment Type:** Part\-Time to start, with a clear path to Full\-Time; On\-Site **Reports To:** Office Manager / Clinical Director **Schedule:** Monday–Friday, daytime hours (part\-time initially, \~20–25 hrs/week) Hourly Compensation: $21 per hour **POSITION SUMMARY** Pathways to Wellness is seeking an organized, personable Office Administrator \& Program Coordinator to serve as the operational"
